bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
সাথে,s̪at̪ʰe,সাথে,ʃɐt̪ʰe
থাকো,t̪ʰako,থাকো,t̪ʰɐko
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
এইটা,eita,এইটা,e͡ɪ̯tɐ
কোনদিনও,kon̪d̪in̪o,কোনদিন,kond̪ɪn
সম্ভব,s̪ɔmb̤ɔbɔ,ও,o
না,n̪a,সম্ভব,ʃɔmvɔb
তুমি,t̪umi,তুউই,t̪u͡u̯ɪ
কি,ki,কি,kɪ
বিয়েতে,bie̯et̪e,বিয়াত,bɪʲɐt̪
রাজি,rad͡ʑi,রাজি,ɾɐɟɪ
পাখিটা,pakʰita,পাখিটা,pɐkʰɪtɐ
দেখতে,d̪ekʰt̪e,দেইকতো,d̪e͡ɪ̯kɔt̪o
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
লাল,l̪al̪ɔ,লাল,lɐl
রঙের,rɔŋerɔ,রঙ্গের,ɾɔŋgeɾ
শাড়িতে,ɕaɽit̪e,শাড়িত,ʃɐɽɪt̪o
তোমায়,t̪omae̯ɔ,তোয়ারে,t̪oʷɐɾe
ভালো,b̤al̪o,ভালা,bʱɐlɐ
মানাবে,man̪abe,মানাইবো,mɐnɐ͡ɪ̯bo
নীল,n̪il̪ɔ,নীল,nɪl
রঙ,rɔŋɔ,রং,ɾɔŋ
আমার,amarɔ,আর,ɐɾ
অনেক,on̪ekɔ,অনেক,ɔnek
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,হছন্দ,hɔcʰond̪o
আমি,ami,আই,ɐ͡ɪ̯
তোমায়,t̪omae̯ɔ,তোয়ারে,t̪oʷɐɾe
ভালবাসি,b̤al̪bas̪i,ভালোবাসি,bʱɐlobɐʃɪ
না,n̪a,না,nɐ
কেন,ken̪ɔ,কিল্লাই,kɪllɐ͡ɪ̯
ভালোবাসো,b̤al̪obas̪o,আরে,ɐɾe
না,n̪a,ভালোবাসো,bʱɐlobɐʃo
আমায়,amae̯ɔ,না,nɐ
আমার,amarɔ,আর,ɐɾ
মধ্যে,mɔd̪̤d͡ze,মইধ্যে,mo͡ɪ̯d̪d̪ʱe
সমস্যা,s̪ɔmɔs̪d͡za,সমস্যা,ʃɔmoʃʃɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
আমার,amarɔ,আর,ɐɾ
মাথা,mat̪ʰa,মাতা,mɐt̪ɐ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
থাকে,t̪ʰake,থায়,t̪ʰɐe̯
আমি,ami,আই,ɐ͡ɪ̯
বদমেজাজি,bɔd̪ɔmed͡ʑad͡ʑi,বদমেজাজি,bɔd̪meɟɐɟɪ
লোক,l̪okɔ,মানষ,mɐnoʃ
বেশী,beɕi,বেশি,beʃɪ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
আমার,amarɔ,আর,ɐɾ
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,হছন্দ,hɔcʰond̪o
না,n̪a,নো,no
তুমি,t̪umi,তুউই,t̪u͡u̯ɪ
বোকা,boka,একজন,ɛkɟon
একজন,ekɔd͡ʑɔn̪ɔ,বেকুব,bekubo
মানুষ,man̪uʂ,মানুষ,mɐnuʃ
তুমি,t̪umi,তুউই,t̪u͡u̯ɪ
বেশী,beɕi,বেশি,beʃɪ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
বলো,bɔl̪o,কও,kɔ͡o̯
তুমি,t̪umi,তুউই,t̪u͡u̯ɪ
অল্প,ol̪pɔ,কম,kɔm
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
বলো,bɔl̪o,কও,kɔ͡o̯
আমি,ami,আই,ɐ͡ɪ̯
আজ,ad͡ʑɔ,আইজগা,ɐ͡ɪ̯ɟgɐ
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
চা,t͡ɕa,চা,cɐ
খাই,kʰai,খাই,kʰɐ͡ɪ̯
নাই,n̪ai,নো,no
আমি,ami,আই,ɐ͡ɪ̯
আজ,ad͡ʑɔ,আইজগা,ɐ͡ɪ̯ɟgɐ
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
আমার,amarɔ,আর,ɐɾ
বন্ধুদের,bɔn̪d̪̤ud̪erɔ,বন্দুগোর,bond̪ugoɾ
সাথে,s̪at̪ʰe,লগে,lɔge
ঘুরতে,̤ɡ̤urt̪e,ঘুইরতাম,gʱu͡ɪ̯ɾot̪ɐm
গিয়েছিলাম,ɡie̯et͡ɕʰil̪am,গেছি,gecʰɪ
আমি,ami,আই,ɐ͡ɪ̯
আজ,ad͡ʑɔ,আইজগা,ɐ͡ɪ̯ɟgɐ
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
আমার,amarɔ,আর,ɐɾ
বন্ধুর,bɔn̪d̪̤urɔ,বন্দুর,bond̪uɾ
সাথে,s̪at̪ʰe,লগে,lɔge
ঝগড়া,d͡ʑ̤ɔɡɔɽa,কাইজ্জা,kɐ͡ɪ̯ɟɟɐ
করেছি,kɔret͡ɕʰi,কইচ্ছি,ko͡ɪ̯ccʰɪ
আমার,amarɔ,আর,ɐɾ
বন্ধু,bɔn̪d̪̤u,বন্দু,bond̪u
সব,s̪ɔbɔ,বেক,bek
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
খুবই,kʰubi,মনযোসহকারে,monoɟoʃɔhokɐɾe
মনোযোগ,mɔn̪od͡zoɡɔ,হুনে,hune
আমার,amarɔ,আর,ɐɾ
বন্ধু,bɔn̪d̪̤u,বন্দু,bond̪u
হয়ত,he̯ɔt̪ɔ,মনে,mone
আমাকে,amake,হয়,hɔe̯
অনেক,on̪ekɔ,আরে,ɐɾe
ভালবাসে,b̤al̪bas̪e,মেলা,mɛlɐ
আমার,amarɔ,আর,ɐɾ
একটি,ekti,এককান,ɛkkɐn
বিড়াল,biɽal̪ɔ,বিলাই,bɪlɐ͡ɪ̯
আছে,at͡ɕʰe,আছে,ɐcʰe
আমার,amarɔ,আর,ɐɾ
বিড়ালের,biɽal̪erɔ,বিলাইর,bɪlɐ͡ɪ̯ɾ
নাম,n̪amɔ,নাম,nɐm
মিনু,min̪u,মিনু,mɪnu
আমি,ami,আই,ɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
বিড়ালের,biɽal̪erɔ,বিলাইড়,bɪlɐ͡ɪ̯ɽ
সাথে,s̪at̪ʰe,লগে,lɔge
খেলতে,kʰel̪t̪e,খেইলতা,kʰe͡ɪ̯lɔt̪ɐ
অনেক,on̪ekɔ,অনেক,ɔnek
ভালবাসি,b̤al̪bas̪i,ভালোবাসি,bʱɐlobɐʃɪ
এই,ei,এই,e͡ɪ̯
১৪,১৪,১৪,d̪ʱɔ
টি,ti,বছরে,bɔcʰoɾe
বছরে,bɔt͡ɕʰɔre,আইজ,ɐ͡ɪ̯ɟ
আজও,ad͡ʑo,ও,o
কোন,kon̪ɔ,হেতনে,het̪one
কারনে,karn̪e,কোনদিন,kond̪ɪn
উনি,un̪i,ও,o
আমাকে,amake,কোনকারনে,konkɐɾone
"""তুই""","""t̪ui""",আরে,ɐɾe
বলে,bɔl̪e,"""তুই""","""t̪u͡ɪ̯"""
ডাকেনি,daken̪i,করিও,koɾɪ͡o̯
কখনো,kɔkʰɔn̪o,কোন,kon
গায়ে,ɡae̯e,সময়,ʃɔmɔe̯
হাত,hat̪ɔ,গায়ে,gɐʲe
তুলে,t̪ul̪e,আত,ɐt̪o
নি,n̪i,তুলে,t̪ule
লোক,l̪okɔ,লোক,lok
দেখানো,d̪ekʰan̪o,দেয়ানো,d̪eʲɐno
শেষ?,ɕeʂɔ?,শেষ,ʃeʃ
এত,et̪ɔ,এত,ɛt̪o
তাড়াতাড়ি,t̪aɽat̪aɽi,জলদি,ɟɔld̪ɪ
শেষ,ɕeʂ,শেষ,ʃeʃ
বুঝতেছিনা,bud͡ʑ̤t̪et͡ɕʰin̪a,বুইঝতাম,bu͡ɪ̯zʱɔt̪ɐm
কি,ki,আছি,ɐcʰɪ
করবো,kɔrɔbo,"না,","nɐ,"
আমি,ami,কি,kɪ
আমার,amarɔ,আর,ɐɾ
দুই,d̪ui,দুগা,d̪ugɐ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হয়েছে,he̯et͡ɕʰe,অইছে,e͡ɪ̯cʰe
আমি,ami,আই,ɐ͡ɪ̯
একজন,ekɔd͡ʑɔn̪ɔ,ওকগা,okgɐ
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ
মানুষ,man̪uʂ,মানুষ,mɐnuʃ
আমার,amarɔ,আর,ɐɾ
দ্বিতীয়,d̪bit̪ie̯ɔ,দ্বিতীয়,d̪ɪt̪ɪʲo
বিয়ে,bie̯e,বিয়া,bɪʲɐ
নিয়ে,n̪ie̯e,লই,lɔ͡ɪ̯
নিজের,n̪id͡ʑerɔ,নিজের,nɪɟeɾ
"কাকারা,","kakara,","কাগুরা,","kɐguɾɐ,"
মামারা,mamara,মামুরা,mɐmuɾɐ
খোঁচা,kʰoঁt͡ɕa,আরে,ɐɾe
মেরে,mere,খোডা,kʰodɐ
কথা,kɔt̪ʰa,মারি,mɐɾɪ
বলে,bɔl̪e,কতা,kɔt̪ɐ
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
আজ,ad͡ʑɔ,আইজ,ɐ͡ɪ̯ɟ
পর্যন্ত,pɔrd͡zɔn̪t̪ɔ,হইরজন্ত,ho͡ɪ̯ɾɟɔnt̪o
আমার,amarɔ,আর,ɐɾ
স্বামী,s̪bami,উনি,unɪ
আমাকে,amake,আরে,ɐɾe
খোঁচা,kʰoঁt͡ɕa,খোডা,kʰodɐ
মেরে,mere,মারি,mɐɾɪ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
বলেনি,bɔl̪en̪i,কয়নো,kɔʲno
ভাবছি,b̤abt͡ɕʰi,আই,ɐ͡ɪ̯
আপন,apɔn̪ɔ,ভাবি,bʱɐbɪ
লোক,l̪okɔ,আরি,ɐɾɪ
কি,ki,আপন,ɐpon
এমনই,emn̪i,লোক,lok
হয়?,he̯ɔ?,এরুম,eɾum
আমার,amarɔ,আর,ɐɾ
আপন,apɔn̪ɔ,আপন,ɐpon
লোক,l̪okɔ,লোকগুলোই,lokgulo͡ɪ̯
গুলোই,ɡul̪oi,এরুম,eɾum
আমার,amarɔ,আর,ɐɾ
আর,arɔ,আর,ɐɾ
বাঁচতে,bɔ̃t͡ɕɔt̪e,বাইচতে,bɐ͡ɪ̯ct̪e
ইচ্ছে,it͡ɕt͡ɕʰe,মন,mon
করেনা,kɔren̪a,চায়না,cɐʲnɐ
জানেন,d͡ʑan̪en̪,জানেন,ɟɐnen
আমার,amarɔ,আর,ɐɾ
প্রথম,prɔt̪ʰɔmɔ,প্রথম,pɾot̪ʰom
বিয়ে,bie̯e,বিয়া,bɪʲɐ
আমাকে,amake,আরে,ɐɾe
জোর,d͡ʑorɔ,জোর,ɟoɾ
করে,kɔre,করি,koɾɪ
দেয়,d̪ee̯,দিছে,d̪ɪcʰe
সেখানে,s̪ekʰan̪e,হিয়ানে,hɪʲɐne
ছেলে,t͡ɕʰel̪e,হোলা,holɐ
অনেক,on̪ekɔ,একছের,ɛkcʰeɾ
কিপটা,kipta,কিপটা,kɪptɐ
ছিলো,t͡ɕʰil̪o,আছিলো,ɐcʰɪlo
আমি,ami,আই,ɐ͡ɪ̯
দুইবেলা,d̪uibel̪a,দুইবেলা,d̪u͡ɪ̯belɐ
ভাত,b̤at̪ɔ,ভাত,bʱɐt̪
খেতে,kʰet̪e,খাইতে,kʰɐ͡ɪ̯t̪e
পারতাম,part̪amɔ,হাইরতাম,hɐ͡ɪ̯ɾot̪ɐm
না,n̪a,না,nɐ
দ্বিতীয়,d̪bit̪ie̯ɔ,দ্বিতীয়,d̪ɪt̪ɪʲo
বিয়েতে,bie̯et̪e,বিয়াত,bɪʲɐt̪
আমি,ami,আই,ɐ͡ɪ̯
কল্পনার,kɔl̪pɔn̪arɔ,কল্পনার,kɔlponɐɾ
চেয়েও,t͡ɕee̯eo,তুন,t̪un
বেশি,beɕi,ও,o
সুখী,s̪ukʰi,বেশি,beʃɪ
এইগুলো,eiɡul̪o,ইগিন,ɪgɪn
দেখেও,d̪ekʰeo,দেই,d̪e͡ɪ̯
সবাই,s̪ɔbai,ও,o
না,n̪a,বেকে,beke
দেখার,d̪ekʰarɔ,না,nɐ
ভান,b̤an̪ɔ,দেনের,d̪eneɾ
করে,kɔre,ভান,bʱɐn
খোঁচা,kʰoঁt͡ɕa,খোডা,xodɐ
মারার,mararɔ,মারার,mɐɾɐɾ
মতো,mɔt̪o,মতন,mɔt̪on
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
আছেই,at͡ɕʰei,আর,ɐɾ
যে,d͡ze,ইয়ান,ɪʲɐn
আমার,amarɔ,ই,ɪ
দুই,d̪ui,আছে,ɐcʰe
বিয়ে,bie̯e,যে,ze
আমার,amarɔ,আর,ɐɾ
সুখ,s̪ukʰɔ,সুখ,ʃukʰ
দেখে,d̪ekʰe,দেই,d̪e͡ɪ̯
আবার,abarɔ,হেতাগো,het̪ɐgo
তাদের,t̪ad̪erɔ,আবার,ɐbɐɾ
সহ্য,s̪ɔhd͡zɔ,সইজ্জ,ʃo͡ɪ̯ɟɟo
হয়না,he̯ɔn̪a,অয়,ɔe̯
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করার,kɔrarɔ,করনের,kɔɾoneɾ
পাঁচ,pɔ̃t͡ɕɔ,হাছ,hɐcʰ
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
পর,pɔrɔ,হর,hɔɾ
এখন,ekʰɔn̪ɔ,আই,ɐ͡ɪ̯
আমি,ami,অন,ɔn
স্মার্ট,s̪martɔ,স্মার্ট,sɐɾt
হইসি,his̪i,অইছি,e͡ɪ̯cʰɪ
প্রথম,prɔt̪ʰɔmɔ,প্রথম,pɾot̪ʰom
বউ,bu,বৌ,bo͡u̯
এর,erɔ,এর,eɾ
অনেক,on̪ekɔ,মেলা,mɛlɐ
প্রশ্নের,prɔɕn̪erɔ,প্রশ্নের,pɾosneɾ
সঠিক,s̪ɔtʰikɔ,ঠিক,tʰɪk
উত্তর,ut̪t̪ɔrɔ,উত্তর,ut̪t̪oɾ
দিয়ে,d̪ie̯e,দি,d̪ɪ
বিপদে,bipd̪e,বিপদে,bɪpɔd̪e
পড়তাম,pɔɽɔt̪am,হইরতাম,ho͡ɪ̯ɾot̪ɐm
বিশাল,biɕal̪ɔ,বিশাল,bɪʃɐl
ক্যাচাল,kd͡zat͡ɕal̪ɔ,ক্যাচাল,kɛcɐl
লেগে,l̪eɡe,লাগি,lɐgɪ
যেতো,d͡zet̪o,যাইতো,ɟɐ͡ɪ̯t̪o
এরপর,erɔpɔrɔ,এরহর,t̪un
ঠিক,tʰikɔ,তুন,ɐ͡ɪ̯
করলাম,kɔrɔl̪amɔ,আই,tʰɪk
তেল,t̪el̪ɔ,ঠিক,ko͡ɪ̯ɾlɐm
মারা,mara,কইরলাম,t̪el
উত্তর,ut̪t̪ɔrɔ,তেল,mɐɾɐ
দিবো,d̪ibo,মারা,ut̪t̪oɾ
এতে,et̪e,এডাত,edɐt̪
ও,o,ও,o
লাভ,l̪ab̤ɔ,কোনো,kono
হলো,hɔl̪o,লাব,lɐb
না,n̪a,অয়নো,ɔʲono
ক্যাচাল,kd͡zat͡ɕal̪ɔ,ক্যাচাল,kɛcɐl
থামলো,t̪ʰaml̪o,থাইমলো,t̪ʰɐ͡ɪ̯mɔlo
না,n̪a,না,nɐ
হালকা,hal̪ka,হালকা,hɐlkɐ
পাতলা,pat̪l̪a,পাতলা,pɐt̪lɐ
লাভ,l̪ab̤ɔ,লাব,lɐb
হচ্ছে,hɔt͡ɕt͡ɕʰe,অয়,ɔe̯
বউ,bu,বৌ,bo͡u̯
খাবার,kʰabarɔ,খানের,kʰɐneɾ
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
বেশ,beɕɔ,বড্ডা,bɔddɐ
হাসি,has̪i,এক্কান,ɛkkɐn
মুখে,mukʰe,আসি,ɐʃɪ
"বল্লো,","bɔl̪l̪o,",দি,d̪ɪ
রান্না,ran̪n̪a,"কইলো,","ko͡ɪ̯lo,"
কেমন,kemɔn̪ɔ,পাক,pɐk
হয়েছে?,he̯et͡ɕʰe?,কিরুম,kɪɾum
খাবারে,kʰabare,খাওনের,mo͡ɪ̯d̪d̪ʱe
আরেকটু,arektu,মইধ্যে,ɾoʃun
রসুন,rɔs̪un̪ɔ,রসুন,ɐɾekkɐnɐ
দিলে,d̪il̪e,আরেক্কানা,bɐɽɐ͡ɪ̯
বেশী,beɕi,বাড়াই,d̪ɪle
মজা,mɔd͡ʑa,দিলে,kʰɐ͡o̯n
হতো,hɔt̪o,খাওন,beʃɪ
খাবারে,kʰabare,খাওনে,kʰɐ͡o̯ne
লবণ,l̪ɔbɔnɔ,নুন,nun
একটু,ektu,কদ্দুর,kɔd̪d̪uɾ
কম,kɔmɔ,কম,kɔm
হয়েছে,he̯et͡ɕʰe,অইছে,e͡ɪ̯cʰe
আমি,ami,আই,ɐ͡ɪ̯
তো,t̪o,তো,t̪o
আসলে,as̪l̪e,আসলে,ɐʃole
কিছুই,kit͡ɕʰui,কিছুই,kɪcʰu͡ɪ̯
পারি,pari,হারি,hɐɾɪ
না,n̪a,না,nɐ
বউ,bu,বৌ,bo͡u̯
এর,erɔ,এর,eɾ
চোখ,t͡ɕokʰɔ,চোখ,cox
ছলছল,t͡ɕʰɔl̪ɔt͡ɕʰɔl̪ɔ,কান,kɐn
তুমি,t̪umi,তুই,t̪u͡ɪ̯
আমাকে,amake,আরে,ɐɾe
আর,arɔ,আর,ɐɾ
কত,kɔt̪ɔ,কত,kɔt̪o
অবাক,obakɔ,অবাক,ɔbɐk
করবা,kɔrɔba,কইরবা!,ko͡ɪ̯ɾbɐ!
এক,ekɔ,ওকগা,okgɐ
চামচ,t͡ɕamɔt͡ɕɔ,চামুচ,cɐmuc
খেয়েই,kʰee̯ei,খানা,xɐnɐ
এতো,et̪o,খাই,xɐ͡ɪ̯
কথা,kɔt̪ʰa,এ,e
বলে,bɔl̪e,এতাগাইন,ɛt̪ɐgɐ͡ɪ̯n
দিলা,d̪il̪a,কতা,kɔt̪ɐ
চাপাবাজি,t͡ɕapabad͡ʑi,ফাফর,pʰɐpʰɔɾ
টা,ta,বাজি,bɐɟɪ
একটু,ektu,এককানা,ɛkkɐnɐ
কমাও,kɔmao,কমাই,kɔmɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
রেঁধেছো,reঁd̪̤et͡ɕʰo,রাঁধছো,ɾɐ̃d̪ʱcʰo
আমি,ami,আই,ɐ͡ɪ̯
তো,t̪o,তো,t̪o
ভাবলাম,b̤abl̪amɔ,মনে,mone
শাশুড়ি,ɕaɕuɽi,কইরছি,ko͡ɪ̯ɾcʰɪ
আম্মা,amma,শাশুড়ি,ʃɐʃuɽɪ
আমার,amarɔ,আম্মা,ɐmmɐ
জন্য,d͡ʑɔn̪d͡zɔ,আর,ɐɾ
রান্না,ran̪n̪a,লাই,lɐ͡ɪ̯
করে,kɔre,রাঁধি,ɾɐ̃d̪ʱɪ
পাঠিয়েছেন,patʰie̯et͡ɕʰen̪,হাডাইছে,hɐdɐ͡ɪ̯cʰe
তোমার,t̪omarɔ,তোআর,t̪o͡ɐ̯ɾ
রান্না,ran̪n̪a,রান্না,ɾɐnnɐ
তো,t̪o,তো,t̪o
পুরা,pura,হুরা,huɾɐ
আম্মার,ammarɔ,আম্মার,ɐmmɐɾ
মতো,mɔt̪o,লাইন,lɐ͡ɪ̯n
আরেক,arekɔ,আরেক্কানা,ɐɾekkɐnɐ
টু,tu,"খাও,","xɐ͡o̯,"
"খাও,","kʰao,",ওকগা,okgɐ
এক,ekɔ,চামুচ,cɐmuc
চামুচ,t͡ɕamut͡ɕɔ,দি?,d̪ɪ?
মেকআপ,mekapɔ,মেকআপ,mekɐp
টা,ta,টা,tɐ
কেমন,kemɔn̪ɔ,কিরুমনা,kɪɾumɔnɐ
হইসে?,his̪e?,অইছে?,e͡ɪ̯cʰe?
একটু,ektu,এক্কানা,ɛkkɐnɐ
বেশী,beɕi,বেশি,beʃɪ
হয়ে,he̯e,অই,ɔ͡ɪ̯
"গেসে,","ɡes̪e,","গেছে,","gecʰe,"
কম,kɔmɔ,আরেক্কানা,ɐɾekkɐnɐ
হলে,hɔl̪e,কম,kɔm
আরো,aro,অইলে,ɛ͡ɪ̯le
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগতো,l̪aɡt̪o,লাইগলো,lɐ͡ɪ̯gɔlo
বউ,bu,বৌ,bo͡u̯
মেকআপ,mekapɔ,মেকআপ,mt̪kɐp
তুলতে,t̪ul̪t̪e,তুইলতে,t̪u͡ɪ̯lt̪e
"তুলতে,","t̪ul̪t̪e,","তুইলতে,","t̪u͡ɪ̯lt̪e,"
যাবোই,d͡zaboi,যাইতাম,zɐ͡ɪ̯t̪ɐm
না,n̪a,এ,e
আজ,ad͡ʑ,নো,no
আমি,ami,আই,ɐ͡ɪ̯
তো,t̪o,তো,t̪o
মেকআপই,mekapi,মেকআপই,mekɐpɪ
দিতে,d̪it̪e,দিতাম,d̪ɪt̪ɐm
পারি,pari,হারি,hɐɾɪ
না,n̪a,না,nɐ
তুমি,t̪umi,তুমি,t̪umɪ
যাও,d͡zao,যাও,ɟɐ͡o̯
একা,eka,একলা,ɛklɐ
পার্টি,parti,হার্টি,hɐɾtɪ
তে,t̪e,তে,t̪e
গিয়ে,ɡie̯e,যাই,ɟɐ͡ɪ̯
সুন্দরি,s̪un̪d̪ɔri,সুন্দরী,ʃund̪oɾɪ
দের,d̪erɔ,গুনের,guneɾ
সাথে,s̪at̪ʰe,লগে,lɔge
ঢং,d̤ɔŋ,ঢং,dʱɔŋ
করে,kɔre,করি,koɾɪ
আসো,as̪o,আইও,ɐ͡ɪ̯o
কিভাবে,kib̤abe,কেন্নে,kenne
এতো,et̪o,করি,koɾɪ
জোস,d͡ʑos̪ɔ,এতো,et̪o
মেকআপ,mekapɔ,ভালা,bʱɐlɐ
করো,kɔro,মেকআপ,mekɐp
না,n̪a,না,nɐ
বুঝে,bud͡ʑ̤e,বুঝি,buɟʱɪ
বেশী,beɕi,বেশি,beʃɪ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলো,bɔl̪o,কন,kon
কেন,ken̪ɔ,কিল্লেই,kɪlle͡ɪ̯
আমার,amarɔ,আর,ɐɾ
দিকে,d̪ike,দিকে,d̪ɪke
তো,t̪o,তো,t̪o
আর,arɔ,আর,ɐɾ
তাকাও,t̪akao,রেনো,ɾeno
"না,","n̪a,","না,","nɐ,"
চোখ,t͡ɕokʰɔ,রেনি,ɾenɪ
থাকে,t̪ʰake,থাও,t̪ʰɐ͡o̯
অন্য,on̪d͡zɔ,অন্য,ɔnno
মেয়েদের,mee̯ed̪erɔ,বেডিগোর,bedɪgoɾ
আমি,ami,আই,ɐ͡ɪ̯
বেশ,beɕɔ,অনেকক্ষণ,ɔnekkkʰon
কিছুক্ষন,kit͡ɕʰukʂɔn̪ɔ,যাবত,ɟɐbot̪
তাঁর,t̪ɔ̃rɔ,হেতির,het̪ɪɾ
মুখের,mukʰerɔ,মুখের,mukʰeɾ
দিকে,d̪ike,দিকে,d̪ɪke
তাকিয়ে,t̪akie̯e,রেনি,ɾenɪ
থাকলাম,t̪ʰakl̪am,রইলাম,ɾo͡ɪ̯lɐm
তুমি,t̪umi,তুমি,t̪umɪ
এতো,et̪o,এতো,et̪o
কিছু,kit͡ɕʰu,কিছুন,kɪcʰun
বুঝো,bud͡ʑ̤o,বুঝো,buɟʱo
কিভাবে,kib̤abe,কেন্নে,kenne
শাড়িটা,ɕaɽita,শাড়িটা,ʃɐɽɪtɐ
আমাকে,amake,আরে,ɐɾe
কেমন,kemɔn̪ɔ,কিরুম,kɪɾum
মানিয়েছে,man̪ie̯et͡ɕʰe,মানাইছে?,mɐnɐ͡ɪ̯cʰe?
সবুজ,s̪ɔbud͡ʑɔ,সবুজ,ʃobuɟ
শাড়িটা,ɕaɽita,শাড়িটা,ʃɐɽɪtɐ
পড়লে,pɔɽɔl̪e,হইরলে,ho͡ɪ̯ɾle
দারুন,d̪arun̪ɔ,দারুণ,d̪ɐɾun
লাগতো,l̪aɡt̪o,লাইগতো,lɐ͡ɪ̯gɔt̪o
সবুজ,s̪ɔbud͡ʑɔ,সবুজ,ʃobuɟ
শাড়ি,ɕaɽi,শাড়ি,ʃɐɽɪ
কি,ki,কি,kɪ
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
এক্স,eks̪ɔ,এক্স,ekʃo
কোনো,kon̪o,কোনো,kono
গার্লফ্রেন্ডের,ɡarl̪ɔɸren̪derɔ,গার্লফ্রেন্ডের,gɐɾlɔpʰɾendeɾ
পছন্দের,pɔt͡ɕʰɔn̪d̪erɔ,হছন্দের,hɔcʰond̪eɾ
রঙ,rɔŋɔ,রঙ?,ɾɔŋ?
এই,ei,এই,e͡ɪ̯
সব,s̪ɔbɔ,সব,ʃɔb
তেল,t̪el̪ɔ,পাম্প,pɐmp
আমাকে,amake,আরে,ɐɾe
দিবা,d̪iba,দিও,d̪ɪ͡o̯
"না,","n̪a,",না,nɐ
বিরক্ত,birɔkt̪ɔ,বিরক্ত,bɪɾokt̪o
লাগে,l̪aɡe,লাগে,lɐge
মাথায়,mat̪ʰae̯ɔ,মাথায়,mɐt̪ʰɐe̯
"রেখো,","rekʰo,","রাইখো,","ɾɐ͡ɪ̯kʰo,"
বিয়ে,bie̯e,বিয়া,bɪʲɐ
বাড়িতে,baɽit̪e,বাড়িত,bɐɽɪt̪o
যাচ্ছো,d͡zat͡ɕt͡ɕʰo,যাইতাছো,ɟɐ͡ɪ̯t̪ɐcʰo
বউ,bu,বৌ,bo͡u̯
এর,erɔ,এর,eɾ
চেয়ে,t͡ɕee̯e,তুন,t̪un
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
বেশী,beɕi,বেশী,beʃɪ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
লাগলে,l̪aɡl̪e,লাইগলে,lɐ͡ɪ̯gɔle
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
সমস্যা,s̪ɔmɔs̪d͡za,সমইস্যা,ʃɔmɪʃʃɐ
বিবাহিত,bibahit̪ɔ,বিবাহিত,bɪbɐhɪt̪o
জীবনে,d͡ʑibn̪e,জীবনে,zɪbone
সুখে,s̪ukʰe,সুখে,ʃuxe
থাকুন,t̪ʰakun̪,থান,t̪ʰɐn
আমার,amarɔ,আর,ɐɾ
স্বামী,s̪bami,হাই,hɐ͡ɪ̯
মদ,mɔd̪ɔ,মদ,mɔd̪
খায়,kʰae̯ɔ,খায়,kʰɐe̯
রাতের,rat̪erɔ,রাইতের,ɾɐ͡ɪ̯t̪eɾ
পর,pɔrɔ,পর,pɔɾ
রাত,rat̪ɔ,রাইত,ɾɐ͡ɪ̯t̪o
বন্ধুদের,bɔn̪d̪̤ud̪erɔ,বন্ধুগো,bond̪ʱugo
সাথে,s̪at̪ʰe,লগে,lɔge
আড্ডা,adda,আড্ডা,ɐddɐ
দেয়,d̪ee̯,দেয়,d̪ee̯
আমি,ami,আই,ɐ͡ɪ̯
এটা,eta,এটা,etɐ
স্বাভাবিকভাবে,s̪bab̤abikb̤abe,স্বাভাবিক,ʃɐbʱɐbɪk
নিয়েছিলাম,n̪ie̯et͡ɕʰil̪am,ভাবেই,bʱɐbe͡ɪ̯
