bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
পারে,pare,না,nɐ
সে,s̪e,হ্যায়,hɛe̯
তার,t̪arɔ,হ্যার,hɛɾ
বাপের,baperɔ,বাফের,bɐpʰeɾ
বাড়িতে,baɽit̪e,বাড়ি,bɐɽɪ
থাকতে,t̪ʰakt̪e,থাহারকালে,t̪ʰɐhɐɾkɐle
নাকি,n̪aki,বোলে,bole
১০,১০,দশ,d̪ɔʃ
টার,tarɔ,টার,tɐɾ
আগে,aɡe,আগে,ɐge
ঘুম,̤ɡ̤umɔ,ঘুমে,gʱume
থেকে,t̪ʰeke,গোনে,gone
উঠতো,utʰt̪o,ওঠতে,otʰt̪e
নাহ,n̪ahɔ,না,nɐ
সে,s̪e,হ্যায়,hɛe̯
প্রচন্ড,prɔt͡ɕɔn̪dɔ,বেমালা,bemɐlɐ
অলস,ol̪ɔs̪ɔ,আইলশা,ɐ͡ɪ̯lʃɐ
একটা,ekta,এউক্কা,e͡u̯kkɐ
কাজ,kad͡ʑɔ,কাম,kɐm
সময়মতো,s̪ɔme̯ɔmɔt̪o,সময়েরকালে,ʃɔmɔʲeɾkɐle
করতে,kɔrɔt̪e,করতে,koɾt̪e
পারে,pare,পারে,pɐɾe
না,n̪a,না,nɐ
সারাদিন,s̪arad̪in̪ɔ,হারাদিন,bɐɽɪ
বাসায়,bas̪ae̯ɔ,বাড়ি,bo͡ɪ̯ʲɐ
বসে,bɔs̪e,বইয়া,"pʰesbuk,"
"ফেইসবুক,","ɸeis̪bukɔ,","ফেসবুক,",tɪktke
টিকটকে,tikɔtɔke,টিকটকে,ʃɔmɔe̯
সময়,s̪ɔme̯ɔ,সময়,kɐdd̪o
কাটে,kate,কাড্য,hɛɾ
আমাদের,amad̪erɔ,মোগো,mogo
মধ্যে,mɔd̪̤d͡ze,মইধ্যে,mo͡ɪ̯d̪d̪ʱe
প্রায়সময়,prae̯ɔs̪ɔme̯ɔ,ক্যালক্যাল,kɛlokɛl
ঝগড়া,d͡ʑ̤ɔɡɔɽa,কাইজ্জা,kɐ͡ɪ̯ɟɟɐ
হয়,he̯ɔ,বাজে,bɐɟe
আমি,ami,মুই,mu͡ɪ̯
খুব,kʰubɔ,ম্যালা,mɛlɐ
সমস্যায়,s̪ɔmɔs̪d͡zae̯ɔ,সমস্যায়,ʃɔmoʃʃɐe̯
আছি,at͡ɕʰi,আছি,ɐcʰɪ
দিন,d̪in̪ɔ,পেরতেকদিন,peɾt̪ekd̪ɪn
দিন,d̪in̪ɔ,হতাশার,hot̪ɐʃɐɾ
হতাশার,hɔt̪aɕarɔ,মইধ্যে,mo͡ɪ̯d̪d̪ʱe
মধ্যে,mɔd̪̤d͡ze,ডুইব্বা,du͡ɪ̯bbɐ
ডুবে,dube,যাইতেয়াছি,ɟɐ͡ɪ̯t̪eʲɐcʰɪ
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,এইয়ার,e͡ɪ̯ʲɐɾ
এর,erɔ,মুক্তি,mukt̪ɪ
মুক্তি,mukt̪i,পামু,pɐmu
আমি,ami,মুই,mu͡ɪ̯
সত্যিই,s̪ɔt̪d͡zii,সত্যই,ʃot̪t̪o͡ɪ̯
খুব,kʰubɔ,ম্যালা,mɛlɐ
অসহায়,os̪ɔhae̯ɔ,অসহায়,ɔʃɔhɐe̯
বোধ,bod̪̤ɔ,বোধ,bod̪ʱ
করতেছি,kɔrɔt̪et͡ɕʰi,করতেয়াছি,koɾt̪eʲɐcʰɪ
পোস্ট,pos̪tɔ,পোস্ট,post
ভালো,b̤al̪o,ভালো,bʱɐlo
না,n̪a,না,nɐ
লাগলে,l̪aɡl̪e,লাগলে,lɐgle
এড়িয়ে,eɽie̯e,এড়াইয়া,eɽɐ͡ɪ̯ʲɐ
যান,d͡zan̪,যান,ɟɐn
একটা,ekta,এউক্কা,ɛ͡u̯kkɐ
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ
ছয়টা,t͡ɕʰe̯ɔta,ছউজ্ঞা,cʰɔ͡u̯ggɐ
ছেলের,t͡ɕʰel̪erɔ,পোলার,polɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
প্রেম,premɔ,প্রেম,pɾem
করছে,kɔrɔt͡ɕʰe,করতেয়াছে,koɾt̪eʲɐcʰe
ভিডিও,b̤idio,ভিডিউ,bʱɪdɪ͡u̯
বানানোর,ban̪an̪orɔ,বানাইন্নার,bɐnɐ͡ɪ̯nnɐɾ
কী,ki,কি,kɪ
দরকার,d̪ɔrɔkarɔ,দরকার,d̪ɔɾkɐɾ
ছিল?,t͡ɕʰil̪ɔ?,আল্লেহ?,ɐlleh?
আমার,amarɔ,মোর,moɾ
তো,t̪o,তো,t̪o
মনে,mɔn̪e,মনে,mone
হয়,he̯ɔ,কয়,kɔe̯
মেয়েদের,mee̯ed̪erɔ,মাইয়াগো,mɐ͡ɪ̯ʲɐgo
একাধিক,ekad̪̤ikɔ,একছের,ɛkcʰeɾ
ডেট,detɔ,ডেট,det
করা,kɔra,করা,kɔɾɐ
উচিত,ut͡ɕit̪,উচিত,ucɪt̪
এমন,emɔn̪ɔ,এইরহম,e͡ɪ̯ɾɔhɔm
করতেসে,kɔrɔt̪es̪e,করতেয়াছে,koɾt̪eʲɐcʰe
কেন,ken̪ɔ,কির,kɪɾ
বসে,bɔs̪e,লইজ্ঞা,lo͡ɪ̯ggɐ
বসে?,bɔs̪e?,বইয়া,bo͡ɪ̯ʲɐ
তিনি,t̪in̪i,হ্যায়,hɛe̯
হিসেব,his̪ebɔ,হিশাব,hɪʃɐb
মেলাতে,mel̪at̪e,মিলাইতে,mɪlɐ͡ɪ̯t̪e
পারছেন,part͡ɕʰen̪ɔ,পারতেয়াছে,pɐɾt̪eʲɐcʰe
না,n̪a,না,nɐ
এ,e,এইয়া,e͡ɪ̯ʲɐ
কী,ki,ক্যামনে,kɛmone
করে,kɔre,সম্ভব,ʃɔmbʱɔb
তুমি,t̪umi,তুমি,t̪umɪ
ঘুম,̤ɡ̤umɔ,ঘুমে,gʱume
থেকে,t̪ʰeke,গোনে,gone
উঠে,utʰe,উইটঠা,u͡ɪ̯ttʰɐ
আমাকে,amake,মোরে,moɾe
কল,kɔl̪ɔ,ফোন,pʰon
দিও,d̪io,কইররো,kɪɾoɾo
তুমি,t̪umi,তুমি,t̪umɪ
এত,et̪ɔ,এত্তো,ɛt̪t̪o
ঘুমায়,̤ɡ̤umae̯ɔ,ঘুমাও,gʱumɐ͡o̯
কেন,ken̪ɔ,কির,kɪɾ
?,?,লইজ্ঞা?,lo͡ɪ̯ggɐ?
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
এত,et̪ɔ,এত্তো,ɛt̪t̪o
ঘুম,̤ɡ̤umɔ,ঘুম,gʱum
আসে,as̪e,আয়,ɐe̯
কেন,ken̪ɔ,কির,kɪɾ
?,?,লইজ্ঞা?,lo͡ɪ̯ggɐ?
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
আমার,amarɔ,মোর,moɾ
জরুরি,d͡ʑɔruri,দরকারি,d̪ɔɾkɐɾɪ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
একটা,ekta,এউক্কা,e͡u̯kkɐ
স্বাভাবিক,s̪bab̤abikɔ,স্বাভাবিক,ʃɐbʱɐbɪk
মানুষ,man̪uʂɔ,মানু,mɐnu
এত,et̪ɔ,এত্তো,ɛt̪t̪o
ঘুমায়,̤ɡ̤umae̯ɔ,ঘুমায়,gʱumɐe̯
না,n̪a,না,nɐ
আমার,amarɔ,মোর,moɾ
সকালে,s̪ɔkal̪e,বেইন্যাহালে,be͡ɪ̯nnɐhɐle
উঠেই,utʰei,উইটঠাই,u͡ɪ̯ttʰɐ͡ɪ̯
চা,t͡ɕa,চা,cɐ
খাওয়ার,kʰaoe̯arɔ,খাওনের,kʰɐ͡o̯neɾ
অভ্যাস,ob̤d͡zas̪,অভ্যাস,ɔbbʱɐʃ
আমার,amarɔ,মোর,moɾ
সন্ধায়,s̪ɔn̪d̪̤ae̯ɔ,সন্ধায়,ʃond̪ʱɐe̯
কফি,kɔɸi,কফি,kopʰɪ
খাওয়ার,kʰaoe̯arɔ,খাওনের,kʰɐ͡o̯neɾ
অভ্যাস,ob̤d͡zas̪ɔ,অভ্যাস,ɔbbʱɐʃ
আছে,at͡ɕʰe,আছে,ɐcʰe
তুমি,t̪umi,তুমি,t̪umɪ
দুপুরে,d̪upure,দুফারে,d̪upʰɐɾe
কি,ki,কিদ্যা,kɪd̪d̪ɐ
দিয়ে,d̪ie̯e,ভাত,bʱɐt̪
ভাত,b̤at̪ɔ,খাইছেলা?,kʰɐ͡ɪ̯cʰelɐ?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কি,kɪ
রাতের,rat̪erɔ,রাইতের,ɾɐ͡ɪ̯t̪eɾ
বেলা,bel̪a,কালে,kɐle
বাহিরে,bahire,বায়রায়,bɐʲɾɐe̯
বের,berɔ,বাইর,bɐ͡ɪ̯ɾ
হবে,hɔbe,হবা?,hɔbɐ?
আপনার,apn̪arɔ,আমনের,ɐmoneɾ
সব,s̪ɔbɔ,সব,ʃɔb
থেকে,t̪ʰeke,চাইয়া,cɐ͡ɪ̯ʲɐ
কাছে,kat͡ɕʰe,ধারের,d̪ʱɐɾeɾ
মানুষটি,man̪uʂti,মানুডা,mɐnudɐ
কে,ke,কেডা?,kedɐ?
আপনার,apn̪arɔ,আমনের,lɔge
সাথে,s̪at̪ʰe,লগে,kɔt̪ʰɐ
কথা,kɔt̪ʰa,কথা,ko͡ɪ̯t̪e
বলতে,bɔl̪ɔt̪e,কইতে,pɐ͡ɪ̯ɾɐ
অনেক,on̪ekɔ,পাইরা,bʱɐlo
ভালো,b̤al̪o,ভালো,lɐgcʰe
লাগে,l̪aɡe,লাগছে,moɾ
আমার,amarɔ,মোর,moɾ
অনেক,on̪ekɔ,ম্যালা,mɛlɐ
খারাপ,kʰarapɔ,খারাপ,kʰɐɾɐp
লাগছে,l̪aɡt͡ɕʰe,লাগছে,lɐgcʰe
আমার,amarɔ,মোর,moɾ
মনে,mɔn̪e,মনে,mone
হয়,he̯ɔ,কয়,kɔe̯
যে,d͡ze,যে,ɟe
আমি,ami,মুই,mu͡ɪ̯
কিছুই,kit͡ɕʰui,কিছুই,kɪcʰu͡ɪ̯
রাখতে,rakʰt̪e,রাখতে,ɾɐkʰt̪e
পারছি,part͡ɕʰi,পারতেয়াছি,pɐɾt̪eʲɐcʰɪ
না,n̪a,না,nɐ
আমার,amarɔ,মোর,moɾ
ছোটো,t͡ɕʰoto,ছোডো,cʰodo
বোন,bon̪ɔ,বুইন,bu͡ɪ̯n
নানার,n̪an̪arɔ,নানা,nɐnɐ
বাড়ীতে,baɽit̪e,বাড়ি,bɐɽɪ
ঘুরতে,̤ɡ̤urt̪e,ঘোরতে,gʱoɾt̪e
গিয়েছে,ɡie̯et͡ɕʰe,গ্যাল্লেহ,gɛlleh
সে,s̪e,হ্যায়,hɛe̯
পরের,pɔrerɔ,পরের,pɔɾeɾ
মাসে,mas̪e,মাসে,mɐʃe
বিদেশ,bid̪eɕɔ,বিদ্যাশ,bɪd̪d̪ɐʃ
চলে,t͡ɕɔl̪e,চইল্লা,co͡ɪ̯llɐ
যাবে,d͡zabe,যাইবে,ɟɐ͡ɪ̯be
মেয়েটি,mee̯eti,মাইয়াডা,mɐ͡ɪ̯ʲɐdɐ
খুবই,kʰubi,বেমালা,bemɐlɐ
বেয়াদপ,bee̯ad̪ɔpɔ,বেদ্দপ,bed̪d̪op
মেয়েটি,mee̯eti,মাইয়াডা,mɐ͡ɪ̯ʲɐdɐ
সারাক্ষন,s̪arakʂɔn̪ɔ,হারাদিন,hɐɾɐd̪ɪn
মিথ্যে,mit̪ʰd͡ze,মিছা,mɪcʰɐ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলে,bɔl̪e,কয়,kɔe̯
ছেলেটি,t͡ɕʰel̪eti,পোলাডা,polɐdɐ
রাস্তা,ras̪t̪a,রাস্তা,ɾɐst̪ɐ
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
হেঁটে,heঁte,হাইট্টা,hɐ͡ɪ̯ttɐ
যাচ্ছে,d͡zat͡ɕt͡ɕʰe,যাইতেয়াছে,ɟɐ͡ɪ̯t̪eʲɐcʰe
একটি,ekti,এউক্কা,ɛ͡u̯kkɐ
বিড়াল,biɽal̪ɔ,বিলোই,bɪlo͡ɪ̯
দরজার,d̪ɔrɔd͡ʑarɔ,দুয়ারের,d̪uʲɐɾeɾ
সামনে,s̪amn̪e,সামনে,ʃɐmne
বসে,bɔs̪e,বইয়া,bo͡ɪ̯ʲɐ
আছে,at͡ɕʰe,রইছে,ɾo͡ɪ̯cʰe
একটি,ekti,এউক্কা,ɛ͡u̯kkɐ
কুকুর,kukurɔ,কুত্তা,kut̪t̪ɐ
রাস্তায়,ras̪t̪ae̯ɔ,রাস্তায়,ɾɐst̪ɐe̯
বসে,bɔs̪e,বইয়া,bo͡ɪ̯ʲɐ
আছে,at͡ɕʰe,রইছে,ɾo͡ɪ̯cʰe
একটি,ekti,এউক্কা,ɛ͡u̯kkɐ
সাদা,s̪ad̪a,সাদা,ʃɐd̪ɐ
রঙের,rɔŋerɔ,রঙের,ɾɔŋeɾ
পাখি,pakʰi,পক্ষি,pokkʰɪ
আকাশে,akaɕe,আকাশে,ɐkɐʃe
উড়ছে,uɽt͡ɕʰe,ওড়তেয়াছে,oɽt̪eʲɐcʰe
অল্পবয়সী,ol̪pɔbe̯ɔs̪i,জুয়ান,ɟuʲɐn
একটি,ekti,এউক্কা,ɛ͡u̯kkɐ
ছেলে,t͡ɕʰel̪e,পোলা,polɐ
বাইরে,baire,বায়রায়,bɐʲɾɐe̯
ফুটপাতে,ɸutpat̪e,ফুটপাতে,pʰutpɐt̪e
দৌড়াচ্ছে,d̪owɽat͡ɕt͡ɕʰe,দৌড়াইতেয়াছে,d̪o͡u̯ɽɐ͡ɪ̯t̪eʲɐcʰe
আমি,ami,মুই,mu͡ɪ̯
কাজে,kad͡ʑe,কামে,kɐme
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
না,n̪a,না,nɐ
আপনি,apn̪i,আমনে,ɐmone
এই,ei,এই,e͡ɪ̯
কলমটি,kɔl̪ɔmɔti,কলমডা,kɔlomdɐ
নিন,n̪in̪,নেন,nen
আমাকে,amake,মোরে,moɾe
সত্যি,s̪ɔt̪d͡zi,সত্য,ʃot̪t̪o
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলুন,bɔl̪un̪,কন,kon
তুমি,t̪umi,তুমি,t̪umɪ
ঘুম,̤ɡ̤umɔ,ঘুমে,gʱume
থেকে,t̪ʰeke,গোনে,gone
তাড়াতাড়ি,t̪aɽat̪aɽi,হওয়ালে,hoʷɐle
উঠে,utʰe,উইটঠা,u͡ɪ̯ttʰɐ
যাও,d͡zao,যাও,ɟɐ͡o̯
আপনি,apn̪i,আমনে,ɐmone
ঘুম,̤ɡ̤umɔ,ঘুমে,gʱume
থেকে,t̪ʰeke,গোনে,gone
উঠতে,utʰt̪e,ওঠতে,otʰt̪e
চান,t͡ɕan̪ɔ,চান,cɐn
না,n̪a,না?,nɐ?
আমি,ami,মুই,mu͡ɪ̯
সকালে,s̪ɔkal̪e,বেইন্যাহালে,be͡ɪ̯nnɐhɐle
নাস্তা,n̪as̪t̪a,নাস্তা,nɐst̪ɐ
করে,kɔre,কইররা,ko͡ɪ̯ɾɾɐ
স্কুলে,s̪kul̪e,ইস্কুলে,ɪskule
যাই,d͡zai,যাই,ɟɐ͡ɪ̯
আমার,amarɔ,মোর,moɾ
সকালে,s̪ɔkal̪e,বেইন্যাহালে,be͡ɪ̯nnɐhɐle
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
খেতে,kʰet̪e,খাইতে,kʰɐ͡ɪ̯t̪e
ভালো,b̤al̪o,ভাল,bʱɐlo
লাগে,l̪aɡe,লাগে,lɐge
না,n̪a,না,nɐ
আমরা,amra,মোরা,moɾɐ
হেরে,here,ঠইজ্ঞা,tʰo͡ɪ̯ggɐ
গেছি,ɡet͡ɕʰi,গ্যাছি,gɛcʰɪ
আমরা,amra,মোরা,moɾɐ
হেরে,here,ঠইজ্ঞা,tʰo͡ɪ̯ggɐ
গেছিলাম,ɡet͡ɕʰil̪am,গ্যাল্লাম,gɛllɐm
আমটি,amti,আমডা,ɐmdɐ
কে,ke,কেডা,kedɐ
খেয়েছিল?,kʰee̯et͡ɕʰil̪ɔ?,খাইল্লে?,kʰɐ͡ɪ̯lle?
আমি,ami,মুই,mu͡ɪ̯
হারিয়ে,harie̯e,হারাইয়া,hɐɾɐ͡ɪ̯ʲɐ
গেছি,ɡet͡ɕʰi,গেছি,gecʰɪ
আমি,ami,মুই,mu͡ɪ̯
ঠিক,tʰikɔ,ঠিক,tʰɪk
আছি,at͡ɕʰi,আছি,ɐcʰɪ
আমাকে,amake,মোরে,moɾe
বিশ্বাস,biɕbas̪ɔ,বিশ্বাস,bɪʃʃɐʃ
করো,kɔro,করো,koɾo
আমার,amarɔ,মোর,moɾ
প্রশ্নের,prɔɕn̪erɔ,প্রশ্নের,pɾosneɾ
জবাব,d͡ʑɔbabɔ,উত্তর,ut̪t̪oɾ
দিন,d̪in̪,দেন,d̪ɛn
আমি,ami,মুই,mu͡ɪ̯
তাকে,t̪ake,হ্যারে,hɛɾe
দখতে,d̪ɔkʰɔt̪e,দ্যাখতে,d̪ɛkʰot̪e
পেলাম,pel̪am,পাইলাম,pɐ͡ɪ̯lɐm
আমাকে,amake,মোরে,moɾe
ঢুকতে,d̤ukt̪e,ঢোকতে,dʱokt̪e
দিন,d̪in̪,দেন,d̪ɛn
আমাকে,amake,মোরে,moɾe
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
দাও,d̪ao,দেও,d̪e͡o̯
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
অপেক্ষা,opekʂa,অপেক্ষা,ɔpekkʰɐ
করুন,kɔrun̪,করেন,kɔɾen
আমি,ami,মুই,mu͡ɪ̯
অসুস্থ,os̪us̪t̪ʰɔ,অসুস্থ,ɔʃust̪ʰo
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ
পরেছিলাম,pɔret͡ɕʰil̪am,পরছেলাম,poɾcʰelɐm
আমি,ami,মুই,mu͡ɪ̯
ওদের,od̪erɔ,অগো,ɔgo
দেখতে,d̪ekʰt̪e,দ্যাখতে,d̪ɛkʰt̪e
পেলাম,pel̪am,পাইলাম,pɐ͡ɪ̯lɐm
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
শেষ,ɕeʂɔ,শ্যাষ,ʃɛʃ
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ
গেছে,ɡet͡ɕʰe,গ্যাছে,gɛcʰe
আমরা,amra,মোরা,moɾɐ
অপেক্ষা,opekʂa,অপেক্ষা,ɔpekkʰɐ
করব,kɔrɔbɔ,করমু,koɾmu
তিনি,t̪in̪i,হ্যায়,hɛe̯
উঠে,utʰe,উইটঠা,u͡ɪ̯ttɐ
দাঁড়ালেন,d̪ɔ̃ɽal̪en̪,খারাইছে,kʰɐɾɐ͡ɪ̯cʰe
আমি,ami,মুই,mu͡ɪ̯
বেশি,beɕi,বেশি,beʃɪ
লম্বা,l̪ɔmba,উচা,ucɐ
আমি,ami,মুই,mu͡ɪ̯
ক্ষমা,kʂɔma,মাফ,mɐpʰ
চাইছি,t͡ɕait͡ɕʰi,চাই,cɐ͡ɪ̯
আমি,ami,মুই,mu͡ɪ̯
ফিরে,ɸire,ফিররা,pʰɪɾɾɐ
এলাম,el̪am,আইলাম,ɐ͡ɪ̯lɐm
আমি,ami,মুই,mu͡ɪ̯
কেক,kekɔ,কেক,kek
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পছন্দ,pɔcʰond̪o
করি,kɔri,করি,koɾɪ
একটু,ektu,এট্টুহানে,ettuhɐne
ঘুমিয়ে,̤ɡ̤umie̯e,ঘুমাইয়া,gʱumɐ͡ɪ̯ʲɐ
নাও,n̪ao,লও,lɔ͡o̯
আমি,ami,মুই,mu͡ɪ̯
একা,eka,এল্লাহ,ellɐh
ছিলাম,t͡ɕʰil̪am,আল্লাম,ɐllɐm
আমার,amarɔ,মোর,moɾ
সঙ্গে,s̪ɔŋɡe,লগে,lɔge
আসুন,as̪un̪,আয়েন,ɐʲen
তিনি,t̪in̪i,হ্যায়,hɛe̯
রেগে,reɡe,চেইত্যা,ce͡ɪ̯t̪t̪ɐ
গেছিলেন,ɡet͡ɕʰil̪en̪,গ্যাল্লেহ,gɛlleh
আমার,amarɔ,মোর,moɾ
হাতটা,hat̪ta,হাতটা,hɐt̪tɐ
ধরুন,d̪̤ɔrun̪,ধরেন,d̪ʱɔɾen
আমি,ami,মুই,mu͡ɪ̯
অবাক,obakɔ,অবাক,ɔbɐk
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ
গেছিলাম,ɡet͡ɕʰil̪am,গ্যাল্লাহম,gɛllɐhom
আমি,ami,মুই,mu͡ɪ̯
আসবো,as̪bo,আমু,ɐmu
না,n̪a,না,nɐ
আমি,ami,মুই,mu͡ɪ̯
হারবো,harbo,ঠগমু,tʰɔgmu
না,n̪a,না,nɐ
আমার,amarɔ,মোর,moɾ
হাত,hat̪ɔ,হাতে,hɐt̪e
ব্যাথা,bd͡zat̪ʰa,ব্যাথা,bɛt̪ʰɐ
করছে,kɔrɔt͡ɕʰe,করতেয়াছে,koɾt̪eʲɐcʰe
আমার,amarɔ,মোর,moɾ
পা,pa,ঠ্যাঙ্গে,tʰɛŋge
ব্যাথা,bd͡zat̪ʰa,ব্যাথা,bɛt̪ʰɐ
করছে,kɔrɔt͡ɕʰe,করতেয়াছে,koɾt̪eʲɐcʰe
আপনাকে,apn̪ake,আমনেরে,ɐmoneɾe
কে,ke,কেডা,kedɐ
পাঠিয়েছে?,patʰie̯et͡ɕʰe?,পাডাইছে?,pɐdɐ͡ɪ̯cʰe?
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
দেখে,d̪ekʰe,দেইখ্যা,d̪e͡ɪ̯kʰkʰɐ
অসুস্থ,os̪us̪t̪ʰɔ,অসুস্থ্য,ɔʃust̪ʰo
বলে,bɔl̪e,বইললা,bo͡ɪ̯llɐ
মনে,mɔn̪e,মনে,mone
হচ্ছে,hɔt͡ɕt͡ɕʰe,হইতেয়াছে,ho͡ɪ̯t̪eʲɐcʰe
আপনারা,apn̪ara,আমনেরা,ɐmoneɾɐ
আগে,aɡe,আগে,ɐge
যান,d͡zan̪,যান,ɟɐn
আমাকে,amake,মোরে,moɾe
ডাকবেন,dakben̪ɔ,বোলাইবেন,bolɐ͡ɪ̯ben
না,n̪a,না,nɐ
আমার,amarɔ,মোর,moɾ
হলুদ,hɔl̪ud̪ɔ,হইলদা,ho͡ɪ̯ld̪ɐ
রঙ,rɔŋɔ,রঙ,ɾɔŋ
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পছন্দ,pɔcʰond̪o
আমি,ami,মুই,mu͡ɪ̯
আপেল,apel̪ɔ,আফেল,ɐpʰel
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পছন্দ,pɔcʰond̪o
করি,kɔri,করি,koɾɪ
আমার,amarɔ,মোর,moɾ
ঠান্ডা,tʰan̪da,ঠান্ডা,tʰɐndɐ
লেগেছে,l̪eɡet͡ɕʰe,লাগজে,lɐgɟe
আমার,amarɔ,মোর,moɾ
খিদে,kʰid̪e,খিদা,kʰɪd̪ɐ
পাচ্ছে,pat͡ɕt͡ɕʰe,পাইতেয়াছে,pɐ͡ɪ̯t̪eʲɐcʰe
আমি,ami,মুই,mu͡ɪ̯
বিদেশে,bid̪eɕe,বিদ্যাশ,bɪd̪d̪ɐʃ
গেছিলাম,ɡet͡ɕʰil̪am,গ্যাল্লাহম,gɛllɐhom
আমি,ami,মুই,mu͡ɪ̯
ভেতরে,b̤et̪re,ভিতরে,bʱɪt̪ɔɾe
গেলাম,ɡel̪am,যাই,ɟɐ͡ɪ̯
সে,s̪e,হ্যায়,hɛe̯
রেগে,reɡe,চেইত্যা,ce͡ɪ̯t̪t̪ɐ
গেছিলো,ɡet͡ɕʰil̪o,গ্যাল্লেহ,gɛlleh
আমাকে,amake,মোরে,moɾe
ওখানে,okʰan̪e,ওইহানে,o͡ɪ̯hɐne
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
চলুন,t͡ɕɔl̪un̪,লয়েন,lɔʲen
সে,s̪e,হ্যায়,hɛe̯
আমার,amarɔ,মোর,moɾ
স্ত্রী,s̪t̪ri,বউ,bɔ͡u̯
আপনাকে,apn̪ake,আমনেরে,ɐmoneɾe
দেখে,d̪ekʰe,দেইখ্যা,d̪e͡ɪ̯kʰkʰɐ
অসুস্থ,os̪us̪t̪ʰɔ,অসুস্থ্য,ɔʃust̪ʰo
বলে,bɔl̪e,বইললা,bo͡ɪ̯llɐ
মনে,mɔn̪e,মনে,mone
হচ্ছে,hɔt͡ɕt͡ɕʰe,হইতেয়াছে,ho͡ɪ̯t̪eʲɐcʰe
আমাদের,amad̪erɔ,মোগো,mogo
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
পর,pɔrɔ,পরে,pɔɾe
থেকেই,t̪ʰekei,গোনেই,gone͡ɪ̯
নানা,n̪an̪a,ম্যালা,mɛlɐ
ছোটখাটো,t͡ɕʰotkʰato,ছোডোখাডো,cʰodokʰɐdo
কারনে,karn̪e,কারনে,kɐɾone
ঝগড়া,d͡ʑ̤ɔɡɔɽa,কাইজ্যা,kɐ͡ɪ̯ɟɟɐ
লেগে,l̪eɡe,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
থাকতো,t̪ʰakt̪o,থাকতে,t̪ʰɐkt̪e
আমি,ami,মুই,mu͡ɪ̯
বুঝতে,bud͡ʑ̤t̪e,বোঝতে,boɟʱot̪e
পারতাম,part̪amɔ,পারছেলাম,pɐɾcʰelɐm
তার,t̪arɔ,হ্যার,hɛɾ
অন্য,on̪d͡zɔ,অন্য,ɔnno
কোথাও,kot̪ʰao,কোনহানে,konhɐne
সম্পর্কে,s̪ɔmpɔrke,সম্পর্ক,ʃɔmpoɾko
আছে,at͡ɕʰe,আছে,ɐcʰe
সে,s̪e,হ্যায়,hɛe̯
কোন,kon̪ɔ,কোন,kon
দিন,d̪in̪ɔ,কালে,kɐle
স্বীকার,s̪bikarɔ,স্বীকার,ʃɪkɐɾ
করে,kɔre,করে,koɾe
না,n̪a,না,nɐ
এভাবে,eb̤abe,এমনে,ɛmone
নানা,n̪an̪a,বিভিন্ন,bɪbʱɪnno
রকম,rɔkɔmɔ,ধরনের,d̪ʱɔɾoneɾ
ঝামেলা,d͡ʑ̤amel̪a,সমেস্যা,ʃɔmeʃʃɐ
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e
থাকে,t̪ʰake,থাহে,t̪ʰɐhe
আমাদের,amad̪erɔ,মোগো,mogo
পারিবারিক,paribarikɔ,পারিবারিক,pɐɾɪbɐɾɪk
ভাবে,b̤abe,ভাবে,bʱɐbe
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হয়,he̯ɔ,হয়,hɔe̯
যখন,d͡zɔkʰɔn̪ɔ,যহন,ɟɔhon
বাড়ীতে,baɽit̪e,বাসায়,bɐʃɐe̯
জানাই,d͡ʑan̪ai,কই,ko͡ɪ̯
