regional_text,bangla_speech,region_name,combined,ipa_output
আঁর বন্দু আঁরে বউত বালবাসে ফঁল্লাই,আমার বন্ধু হয়ত আমাকে অনেক ভালবাসে,Chittagong,Chittagong আঁর বন্দু আঁরে বউত বালবাসে ফঁল্লাই,cɪtɐgon ɐ̃ɾ bond̪u ɐ̃ɾe bɔ͡u̯t̪o bɐlbɐʃe fɔ̃llɐ͡ɪ̯
আঁর উজ্ঞা বিলাই আচে,আমার একটি বিড়াল আছে,Chittagong,Chittagong আঁর উজ্ঞা বিলাই আচে,cɪtɐgon ɐ̃ɾ uggɐ bɪlɐ͡ɪ̯ ɐce
আঁর বিলায়র নাম মিনু,আমার বিড়ালের নাম মিনু,Chittagong,Chittagong আঁর বিলায়র নাম মিনু,cɪtɐgon ɐ̃ɾ bɪlɐʲoɾ nɐm mɪnu
আঁই আঁর বিলায়র লই খেলা হাইত বঊত বালবাসি,আমি আমার বিড়ালের সাথে খেলতে অনেক ভালবাসি,Chittagong,Chittagong আঁই আঁর বিলায়র লই খেলা হাইত বঊত বালবাসি,cɪtɐgon ɐ̃ɪ ɐ̃ɾ bɪlɐʲoɾ lɔ͡ɪ̯ xelɐ hɐ͡ɪ̯t̪o bɔ͡u̯t̪o bɐlbɐʃɪ
"এই ১৪ বছর লতি আইজো হনো হারনে ইবা আঁরে ""তুই"" হই ন ডাকেনে","এই ১৪ টি বছরে আজও কোন কারনে উনি আমাকে ""তুই"" বলে ডাকেনি ",Chittagong,"Chittagong এই ১৪ বছর লতি আইজো হনো হারনে ইবা আঁরে ""তুই"" হই ন ডাকেনে"," cɪtɐgon e͡ɪ̯ d̪ʱɔ bɔcʰoɾ lot̪ɪ ɐ͡ɪ̯zo hono hɐɾne ɪbɐ ɐ̃ɾe ""t̪u͡ɪ̯"" ho͡ɪ̯ nɔ dɐkene"
হনত্তে গাআত আত ন তুলে,কখনো গায়ে হাত তুলে নি,Chittagong,Chittagong হনত্তে গাআত আত ন তুলে,cɪtɐgon hɔnot̪t̪e gɐ͡ɐ̯t̪o ɐt̪o nɔ t̪ule
লোক দেহানো অয় গিয়োই নে?,লোক দেখানো শেষ?,Chittagong,Chittagong লোক দেহানো অয় গিয়োই নে?,cɪtɐgon lok d̪ehɐno ɔe̯ gɪʲo͡ɪ̯ ne?
এতো জলদি শেষ অই গিয়োয়?,এত তাড়াতাড়ি শেষ,Chittagong,Chittagong এতো জলদি শেষ অই গিয়োয়?,cɪtɐgon et̪o ɟɔld̪ɪ ʃeʃ ɔ͡ɪ̯ gɪʲoe̯?
নো বুঝির কি গইজ্জুম,বুঝতেছিনা কি করবো আমি,Chittagong,Chittagong নো বুঝির কি গইজ্জুম,cɪtɐgon no buzʱɪɾ kɪ gɔ͡ɪ̯zzum
আর দুইয়ান বিয়া অইয়ে,আমার দুই বিয়ে হয়েছে,Chittagong,Chittagong আর দুইয়ান বিয়া অইয়ে,cɪtɐgon ɐɾ d̪u͡ɪ̯ʲɐn bɪʲɐ ɔ͡ɪ̯ʲe
আই এইজ্ঞো বেডি মানুষ,আমি একজন মেয়ে মানুষ,Chittagong,Chittagong আই এইজ্ঞো বেডি মানুষ,cʰɪtɐgon ɐ͡ɪ̯ e͡ɪ̯ggo bedɪ mɐnuʃ
আর মামারা আর কাকারা দ্বিতীয় বিয়া লই গুতা মারি খতা কো,"আমার দ্বিতীয়  বিয়ে নিয়ে আমার নিজের কাকারা, মামারা খোঁচা মেরে কথা বলে",Chittagong,Chittagong আর মামারা আর কাকারা দ্বিতীয় বিয়া লই গুতা মারি খতা কো,cɪtɐgon ɐɾ mɐmɐɾɐ ɐɾ kɐkɐɾɐ d̪ɪt̪ɪʲo bɪʲɐ lɔ͡ɪ̯ gut̪ɐ mɐɾɪ xɔt̪ɐ ko
মাগার আর জামাই আইজো পর্যন্ত খোচা নো মারে,কিন্তু আজ পর্যন্ত আমার স্বামী আমাকে খোঁচা মেরে কথা বলেনি,Chittagong,Chittagong মাগার আর জামাই আইজো পর্যন্ত খোচা নো মারে,cɪtɐgon mɐgɐɾ ɐɾ ɟɐmɐ͡ɪ̯ ɐ͡ɪ̯ɟo poɾɟont̪o kʰocɐ no mɐɾe
ভাবির দ্দে আফন লোক এরিম্মা ওদে নে?,ভাবছি আপন লোক কি এমনই হয়?,Chittagong,Chittagong ভাবির দ্দে আফন লোক এরিম্মা ওদে নে?,cɪtɐgon vɐbɪɾ d̪d̪e ɐfon lok eɾɪmmɐ od̪e ne?
আর আফন লোক ইন এরিম্মা,আমার আপন লোক গুলোই এমন,Chittagong,Chittagong আর আফন লোক ইন এরিম্মা,cɪtɐgon ɐɾ ɐpʰon lok ɪn eɾɪmmɐ
তুই জানো নে আত্তুন আর বাচিবার ইচ্ছে নো গরে,আমার আর বাঁচতে ইচ্ছে করেনা জানেন,Chittagong,Chittagong তুই জানো নে আত্তুন আর বাচিবার ইচ্ছে নো গরে,cɪtɐgon t̪u͡ɪ̯ zɐno ne ɐt̪t̪un ɐɾ bɐcɪbɐɾ ɪccʰe no goɾe
আমার ফইলদ্দা বিয়া জোর গরি দিয়ে,আমার প্রথম বিয়ে আমাকে জোর করে দেয়,Chittagong,Chittagong আমার ফইলদ্দা বিয়া জোর গরি দিয়ে,cɪtɐgon ɐmɐɾ fɔ͡ɪ̯ld̪d̪ɐ bɪʲɐ zoɾ goɾɪ d̪ɪʲe
ওইন্দির ফুয়া ইবা বেশি কিপটা আছিল দে আই দুবেলা ভাত খাইতো নো ফাইত্তাম,সেখানে ছেলে অনেক কিপটা ছিলো আমি দুইবেলা ভাত খেতে পারতাম না,Chittagong,Chittagong ওইন্দির ফুয়া ইবা বেশি কিপটা আছিল দে আই দুবেলা ভাত খাইতো নো ফাইত্তাম,cɪtɐgon o͡ɪ̯nd̪ɪɾ fuʲɐ ɪbɐ beʃɪ kɪptɐ ɐcʰɪlo d̪e ɐ͡ɪ̯ d̪ubelɐ vɐt̪ xɐ͡ɪ̯t̪o no fɐ͡ɪ̯t̪t̪
দ্বিতীয় বিয়াত ইবাই আই কল্পনার তুন বেশি সুখি,দ্বিতীয়  বিয়েতে আমি কল্পনার চেয়েও বেশি সুখী,Chittagong,Chittagong দ্বিতীয় বিয়াত ইবাই আই কল্পনার তুন বেশি সুখি,cɪt̪ɪʲo bɪʲɐt̪ ɪbɐ͡ɪ̯ ɐ͡ɪ̯ kɔlponɐɾ t̪un beʃɪ ʃuxɪ
বেজ্ঞুনে  ইন দেহিয়েরেও নো দেখিবার  ভান গরে,এইগুলো দেখেও সবাই না দেখার ভান করে,Chittagong,Chittagong বেজ্ঞুনে  ইন দেহিয়েরেও নো দেখিবার  ভান গরে,cɪtɐgon beggune  ɪn d̪ehɪʲeɾe͡o̯ no d̪exɪbɐɾ  vɐn goɾe
খোচা মারিবার মতো  হতা আছে দে আর দুই বিয়া,খোঁচা মারার মতো কথা আছেই যে আমার দুই বিয়ে,Chittagong,Chittagong খোচা মারিবার মতো  হতা আছে দে আর দুই বিয়া,cɪtɐgon xocɐ mɐɾɪbɐɾ mɔt̪o  hɔt̪ɐ ɐcʰe d̪e ɐɾ d̪u͡ɪ̯ bɪʲɐ
আর সুখ দেহিয়েরে আবার  ইতারোর সহ্য নো অয়,আমার সুখ দেখে আবার তাদের সহ্য হয়না,Chittagong,Chittagong আর সুখ দেহিয়েরে আবার  ইতারোর সহ্য নো অয়,cɪtɐgon ɐɾ ʃux d̪ehɪʲeɾe ɐbɐɾ  ɪt̪ɐɾoɾ ʃoɟɟʱo no ɔe̯
বিয়া গরিবার  পাঁচ বছর ফর আই স্মার্ট অয়ই,বিয়ে করার পাঁচ বছর পর এখন আমি স্মার্ট হইসি,Chittagong,Chittagong বিয়া গরিবার  পাঁচ বছর ফর আই স্মার্ট অয়ই,cɪtɐgon bɪʲɐ goɾɪbɐɾ  pɐ̃c bɔcʰoɾ fɔɾ ɐ͡ɪ̯ sɐɾt ɔʲɪ
ফ্রতম ফ্রতম বউ ওর বউত ফ্রশ্নের টিক উত্তর দিয়েরে বিফদত ফইত্তাম,প্রথম প্রথম বউ এর অনেক প্রশ্নের সঠিক উত্তর দিয়ে বিপদে পড়তাম,Chittagong,Chittagong ফ্রতম ফ্রতম বউ ওর বউত ফ্রশ্নের টিক উত্তর দিয়েরে বিফদত ফইত্তাম,chɪtɐgon fɾot̪ɔmo fɾot̪ɔmo bɔ͡u̯ oɾ bɔ͡u̯t̪o fɾosneɾ tɪk ut̪t̪oɾ d̪ɪʲeɾe bɪfɔd̪ɔt̪o fo͡ɪ̯t̪t
বউত বউ কইজ্জা লাগি যাইতো,বিশাল ক্যাচাল লেগে যেতো,Chittagong,Chittagong বউত বউ কইজ্জা লাগি যাইতো,cɪtɐgon bɔ͡u̯t̪o bɔ͡u̯ ko͡ɪ̯zzɐ lɐgɪ zɐ͡ɪ̯t̪o
ফরদি টিক গইজ্জি দে তেল মারা উত্তর দিয়ুম,এরপর ঠিক করলাম তেল মারা উত্তর দিবো,Chittagong,Chittagong ফরদি টিক গইজ্জি দে তেল মারা উত্তর দিয়ুম,cɪtɐgon fɔɾd̪ɪ tɪk gɔ͡ɪ̯zzɪ d̪e t̪el mɐɾɐ ut̪t̪oɾ d̪ɪʲum
ইবাতো লাভ নো অয়,এতে ও লাভ হলো না,Chittagong,Chittagong ইবাতো লাভ নো অয়,cɪtɐgon ɪbɐt̪o lɐv no ɔe̯
কইজ্জা নো তামে,ক্যাচাল থামলো না,Chittagong,Chittagong কইজ্জা নো তামে,chɪtɐgon ko͡ɪ̯ɟɟɐ no t̪ɐme
এক্কানা এক্কাণা লাভ অর,হালকা পাতলা লাভ হচ্ছে,Chittagong,Chittagong এক্কানা এক্কাণা লাভ অর,cɪtɐgon ɛkkɐnɐ ɛkkɐnɐ lɐv ɔɾ
"বউ খাইবার সমত হাসি কুশি মুখত কইয়ে, রান্না কেন অইয়ে","বউ খাবার সময় বেশ হাসি মুখে বল্লো, রান্না কেমন হয়েছে?",Chittagong,"Chittagong বউ খাইবার সমত হাসি কুশি মুখত কইয়ে, রান্না কেন অইয়ে","cɪtɐgon bɔ͡u̯ xɐ͡ɪ̯bɐɾ ʃɔmɔt̪ hɐʃɪ kuʃɪ muxt̪o ko͡ɪ̯ʲe, ɾɐnnɐ keno ɔ͡ɪ̯ʲe"
 খাবারত আরেক্কানা রসুন দিলি বেশি মজা অইতো,খাবারে আরেকটু রসুন দিলে বেশী মজা হতো,Chittagong,Chittagong  খাবারত আরেক্কানা রসুন দিলি বেশি মজা অইতো,cɪtɐgon  xɐbɐɾɔt̪o ɐɾekkɐnɐ ɾoʃun d̪ɪlɪ beʃɪ mɔzɐ ɔ͡ɪ̯t̪o
 খাাবারত লবন এক্কানা খম অইয়ে,খাবারে লবণ একটু কম হয়েছে,Chittagong,Chittagong  খাাবারত লবন এক্কানা খম অইয়ে,cɪtɐgon  xɐɐbɐɾɔt̪o lɔbon ɛkkɐnɐ xɔm ɔ͡ɪ̯ʲe
তুয়ার খানা নো লাগিবো,তোমার খাওয়া লাগবে না,Chittagong,Chittagong তুয়ার খানা নো লাগিবো,cɪtɐgon t̪uʲɐɾ kʰɐnɐ no lɐgɪbo
আই তো আসলে কিছু নো ফারি,আমি তো আসলে কিছুই পারি না,Chittagong,Chittagong আই তো আসলে কিছু নো ফারি,cɪtɐgon ɐ͡ɪ̯ t̪o ɐʃole kɪcʰu no fɐɾɪ
বউওর চোখ ইবা ছল ছল গরের,বউ এর চোখ ছলছল,Chittagong,Chittagong বউওর চোখ ইবা ছল ছল গরের,cɪtɐgon bɔ͡u̯oɾ cox ɪbɐ cʰɔl cʰɔl gɔɾeɾ
তুই আরে আর কত অবাক গরিবা,তুমি আমাকে আর কত অবাক করবা,Chittagong,Chittagong তুই আরে আর কত অবাক গরিবা,cɪtɐgon t̪u͡ɪ̯ ɐɾe ɐɾ kɔt̪o ɔbɐk goɾɪbɐ
এক চামচ খাইয়েরে এতো হতা খই দিয়ো দে,এক চামচ খেয়েই এতো কথা বলে দিলা,Chittagong,Chittagong এক চামচ খাইয়েরে এতো হতা খই দিয়ো দে,cɪtɐgon ɛk cɐmoc xɐ͡ɪ̯ʲeɾe et̪o hɔt̪ɐ xo͡ɪ̯ d̪ɪʲo d̪e
চাপাবাজি ইবা এক্কানা খমাও,চাপাবাজি টা একটু কমাও,Chittagong,Chittagong চাপাবাজি ইবা এক্কানা খমাও,cɪtɐgon cɐpɐbɐzɪ ɪbɐ ɛkkɐnɐ xɔmɐ͡o̯
তুঁই রাইদ্দো দে,তুমি রেঁধেছো,Chittagong,Chittagong তুঁই রাইদ্দো দে,cɪt̪d̪o d̪e
আই তো ভাইব্বি দে শাশুড়ি আম্মা আর লাই রাধিয়েরে ফাটাইয়ে,আমি তো ভাবলাম শাশুড়ি আম্মা আমার জন্য রান্না করে পাঠিয়েছেন,Chittagong,Chittagong আই তো ভাইব্বি দে শাশুড়ি আম্মা আর লাই রাধিয়েরে ফাটাইয়ে,cɪtɐgon ɐ͡ɪ̯ t̪o vɐ͡ɪ̯bbɪ d̪e ʃɐʃuɽɪ ɐmmɐ ɐɾ lɐ͡ɪ̯ ɾɐd̪ʱɪʲeɾe fɐtɐ͡ɪ̯ʲe
তুয়ার রাঁদা তো ফুরা আম্মার নান ,তোমার রান্না তো পুরা আম্মার মতো,Chittagong,Chittagong তুয়ার রাঁদা তো ফুরা আম্মার নান ,cɪtɐgon t̪uʲɐɾ ɾɐ̃d̪ɐ t̪o pʰuɾɐ ɐmmɐɾ nɐn 
"আরেক্কানা খো, আরেক চামুচ দিয়ুম নে?","আরেক টু খাও, এক চামুচ দেই?",Chittagong,"Chittagong আরেক্কানা খো, আরেক চামুচ দিয়ুম নে?","cɪtɐgon ɐɾekkɐnɐ xo, ɐɾek cɐmuc d̪ɪʲum ne?"
 মেকাপ ইবা কেন অইয়ে?,মেকআপ টা কেমন হইসে?,Chittagong,Chittagong  মেকাপ ইবা কেন অইয়ে?,cɪtɐgon  mt̪kɐp ɪbɐ keno ɔ͡ɪ̯ʲe?
এক্কাানা বেশী অই গিয়োয় খম হইলে আরেক্কানা গম ওইতো,"একটু বেশী হয়ে গেসে, কম হলে আরো ভালো লাগতো",Chittagong,Chittagong এক্কাানা বেশী অই গিয়োয় খম হইলে আরেক্কানা গম ওইতো,cɪtɐgon ɛkkɐnɐ beʃɪ ɔ͡ɪ̯ gɪʲoe̯ xɔm ho͡ɪ̯le ɐɾekkɐnɐ gɔm o͡ɪ̯t̪o
"বউ মেকাপ তুলিতো তুলিতো ,নো যাইয়ুম আজিয়া","বউ মেকআপ তুলতে তুলতে, যাবোই না আজ",Chittagong,"Chittagong বউ মেকাপ তুলিতো তুলিতো ,নো যাইয়ুম আজিয়া","cɪtɐgon bɔ͡u̯ mt̪kɐp t̪ulɪt̪o t̪ulɪt̪o,no zɐ͡ɪ̯ʲum ɐzɪʲɐ"
আই তো মেকাপি দির নো ফারি,আমি তো মেকআপই দিতে পারি না,Chittagong,Chittagong আই তো মেকাপি দির নো ফারি,cɪtɐgon ɐ͡ɪ̯ t̪o mt̪kɐpɪ d̪ɪɾ no fɐɾɪ
তুই একা একা যো গয়,তুমি যাও একা একা,Chittagong,Chittagong তুই একা একা যো গয়,cɪtɐgon t̪u͡ɪ̯ ɛkɐ ɛkɐ zo gɔe̯
ফার্টিত গিয়েরে সুন্দরীর লাই ঢং গরি আইয়ো,পার্টি তে গিয়ে সুন্দরি দের সাথে ঢং করে আসো,Chittagong,Chittagong ফার্টিত গিয়েরে সুন্দরীর লাই ঢং গরি আইয়ো,cɪtɐgon fɐɾtɪt̪o gɪʲeɾe ʃund̪oɾɪɾ lɐ͡ɪ̯ dʱɔŋ goɾɪ ɐ͡ɪ̯ʲo
কেনে এতো জোস গরি মেকাপ গড়ো,কিভাবে এতো জোস মেকআপ করো,Chittagong,Chittagong কেনে এতো জোস গরি মেকাপ গড়ো,cɪtɐgon kene et̪o zoʃ goɾɪ mekɐp gɔɽo
নো  বুঝিয়েরে এদুজ্ঞুন খতা কেনে কইত ফারো,না বুঝে বেশী কথা বলো কেন ,Chittagong,Chittagong নো  বুঝিয়েরে এদুজ্ঞুন খতা কেনে কইত ফারো,cɪtɐgon no  buzʱɪʲeɾe ed̪uggun xɔt̪ɐ kene ko͡ɪ̯t̪o fɐɾo
"এহন আর ইন্দি নো ওদ্দো চো,চোখ ইবা  তাকে  অন্য মাইয়াফুয়ার ইক্কা ","আমার দিকে তো আর তাকাও না, চোখ থাকে অন্য মেয়েদের দিকে",Chittagong,"Chittagong এহন আর ইন্দি নো ওদ্দো চো,চোখ ইবা  তাকে  অন্য মাইয়াফুয়ার ইক্কা ","cɪtɐgon ehon ɐɾ ɪnd̪ɪ no od̪d̪o co,cox ɪbɐ  t̪ɐke  ɔnno mɐ͡ɪ̯ʲɐfuʲɐɾ ɪkkɐ "
আই বউতকন ইতার মুহত ইক্কা চাই থাক্কিলাম,আমি বেশ কিছুক্ষন তাঁর মুখের দিকে তাকিয়ে থাকলাম,Chittagong,Chittagong আই বউতকন ইতার মুহত ইক্কা চাই থাক্কিলাম,cɪtɐgon ɐ͡ɪ̯ bɔ͡u̯t̪ɔkon ɪt̪ɐɾ muht̪o ɪkkɐ cɐ͡ɪ̯ t̪ʰɐkkɪlɐm
তুই এদুন কেনে বুঝোস?,তুমি এতো কিছু বুঝো কিভাবে,Chittagong,Chittagong তুই এদুন কেনে বুঝোস?,cɪtɐgon t̪u͡ɪ̯ ed̪un kene buɟʱoʃ?
শাড়ি ইবা আরে কেন মানাইয়ে,শাড়িটা আমাকে কেমন মানিয়েছে,Chittagong,Chittagong শাড়ি ইবা আরে কেন মানাইয়ে,cɪtɐgon ʃɐɽɪ ɪbɐ ɐɾe keno mɐnɐ͡ɪ̯ʲe
সবুজ শাড়ী ফরিলে বেশী গম লাগিতো,সবুজ শাড়িটা পড়লে দারুন লাগতো,Chittagong,Chittagong সবুজ শাড়ী ফরিলে বেশী গম লাগিতো,cɪtɐgon ʃobuɟ ʃɐɽɪ pʰoɾɪle beʃɪ gɔm lɐgɪt̪o
সবু্জ শাড়ি কি তুয়ার আগের হোনো বেডিবন্ধু ফছন্দের রঙ,সবুজ শাড়ি কি তোমার এক্স কোনো গার্লফ্রেন্ডের পছন্দের রঙ,Chittagong,Chittagong সবু্জ শাড়ি কি তুয়ার আগের হোনো বেডিবন্ধু ফছন্দের রঙ,cʰɪtɐgon ʃobuɟ ʃɐɽɪ kɪ t̪uʲɐɾ ɐgeɾ hono bedɪbond̪ʱu pʰɔcʰond̪eɾ ɾɔŋ
"এরিম্মা ফাম আরে নো দিস, গম নো লাগে","এই সব তেল আমাকে দিবা না, বিরক্ত লাগে",Chittagong,"Chittagong এরিম্মা ফাম আরে নো দিস, গম নো লাগে","cɪtɐgon eɾɪmmɐ fɐm ɐɾe no d̪ɪʃ, gɔm no lɐge"
"মাথাত রাহিস,বিয়াত বাড়ি যর","মাথায় রেখো, বিয়ে বাড়িতে যাচ্ছো",Chittagong,"Chittagong মাথাত রাহিস,বিয়াত বাড়ি যর","cɪtɐgon mɐt̪ʰɐt̪ ɾɐhɪʃ,bɪʲɐt̪ bɐɽɪ zɔɾ"
বউত তুন তুয়ায়রে বেশী সুন্দর লাগিলে কিন্তু সমস্যা,বউ এর চেয়ে তোমাকে বেশী সুন্দর লাগলে কিন্তু সমস্যা,Chittagong,Chittagong বউত তুন তুয়ায়রে বেশী সুন্দর লাগিলে কিন্তু সমস্যা,cɪtɐgon bɔ͡u̯t̪o t̪un t̪uʷɐʲɾe beʃɪ ʃund̪ɔɾ lɐgɪle kɪnt̪u ʃɔmoʃʃɐ
বিবাহিত জীবনত সুখোত তাইক্কো,বিবাহিত জীবনে সুখে থাকুন,Chittagong,Chittagong বিবাহিত জীবনত সুখোত তাইক্কো,cɪtɐgon bɪbɐhɪt̪o zɪbonɔt̪o ʃuxot̪ t̪ɐ͡ɪ̯kko
আর  স্বামী মদ খাইয়েরে ফ্রতি রাতোত আড্ডা দে,আমার স্বামী মদ খায় রাতের পর রাত বন্ধুদের সাথে আড্ডা দেয়,Chittagong,Chittagong আর  স্বামী মদ খাইয়েরে ফ্রতি রাতোত আড্ডা দে,cɪtɐgon ɐɾ  ʃɐmɪ mɔd̪ xɐ͡ɪ̯ʲeɾe fɾot̪ɪ ɾɐt̪ot̪ ɐddɐ d̪e
আই ইবার এনে লইল্লাম দে,আমি এটা স্বাভাবিকভাবে নিয়েছিলাম,Chittagong,Chittagong আই ইবার এনে লইল্লাম দে,cɪtɐgon ɐ͡ɪ̯ ɪbɐɾ ene lo͡ɪ̯llɐm d̪e
আর হাছে দরা ফরিবার ফরেও জবান নো দিয়েরে উল্ডা আর গায়োত আত তুলে,আমার কাছে ধরা পড়ার পরেও স্বীকার না করে উল্টা আমার গায়ে হাত তুলে,Chittagong,Chittagong আর হাছে দরা ফরিবার ফরেও জবান নো দিয়েরে উল্ডা আর গায়োত আত তুলে,cɪtɐgon ɐɾ hɐcʰe d̪ɔɾɐ pʰoɾɪbɐɾ pʰɔɾe͡o̯ ɟɔbɐn no d̪ɪʲeɾe uldɐ ɐɾ gɐʲot̪ ɐt̪o t̪ule
এহন ইতারে আর ছাড় দিয়া নো জাইবো,এখন তাকে আর ছাড় দেওয়া যাবে না,Chittagong,Chittagong এহন ইতারে আর ছাড় দিয়া নো জাইবো,cɪtɐgon ehon ɪt̪ɐɾe ɐɾ cʰɐɽ d̪ɪʲɐ no zɐ͡ɪ̯bo
যে মানুষ বেডি ওক্কলের গাত হাত দিয়েরে হতা হো গরত বউ রাহিয়েরে,যে মানুষ গায়ে হাত তোলে অন্য মেয়েদের সাথে কথা বলে ঘরে বউ রেখে,Chittagong,Chittagong যে মানুষ বেডি ওক্কলের গাত হাত দিয়েরে হতা হো গরত বউ রাহিয়েরে,cɪtɐgon ze mɐnuʃ bedɪ okkoleɾ gɐt̪ hɐt̪ d̪ɪʲeɾe hɔt̪ɐ ho gɔɾot̪o bɔ͡u̯ ɾɐhɪʲeɾe
এরিিম্মা ফুরুসের লাই গর গরা নো যা,এমন পুরুষদের সাথে সংসার যায় না,Chittagong,Chittagong এরিিম্মা ফুরুসের লাই গর গরা নো যা,cɪtɐgon eɾɪ͡ɪ̯mmɐ fuɾuʃeɾ lɐ͡ɪ̯ gɔɾ gɔɾɐ no zɐ
হোন মানুষের ফ্রতি এব্বার বিশ্বাস উডি গেলে গয় অবিনয় গরি বেশি তাকা নো যায়,কোন মানুষের প্রতি একবার বিশ্বাস উঠে গেলে অভিনয় করে বেশি দিন সেখানে থাকা যায় না,Chittagong,Chittagong হোন মানুষের ফ্রতি এব্বার বিশ্বাস উডি গেলে গয় অবিনয় গরি বেশি তাকা নো যায়,cɪtɐgon hon mɐnuʃeɾ fɾot̪ɪ ebbɐɾ bɪʃʃɐʃ udɪ gele gɔe̯ ɔbɪnɔe̯ goɾɪ beʃɪ t̪ɐkɐ no zɐe̯
আর সহ্য গরিত নো ফারি ওনরের কাছে সঠিক পরামর্শ চাইর,আর সহ্য না করতে পেরে আপনাদের কাছে সঠিক পরার্মশ চাচ্ছি,Chittagong,Chittagong আর সহ্য গরিত নো ফারি ওনরের কাছে সঠিক পরামর্শ চাইর,cɐ͡ɪ̯ɾ
আর বাবা ফুলিশত আছে তো মায়র ফুয়াতি বিয়ার ফর তুন ইবা পরকীয়াত আসক্ত আছিল,আমার বাবা পুলিশে আছেন তো মায়ের সাথে বিয়ের পর থেকেই তিনি পরকীয়ায় আসক্ত ছিলেন,Chittagong,Chittagong আর বাবা ফুলিশত আছে তো মায়র ফুয়াতি বিয়ার ফর তুন ইবা পরকীয়াত আসক্ত আছিল,cɪtɐgon ɐɾ bɐbɐ fulɪʃɔt̪o ɐcʰe t̪o mɐʲoɾ fuʲɐt̪ɪ bɪʲɐɾ fɔɾ t̪un ɪbɐ pɔɾkɪʲɐt̪ ɐʃkt̪o ɐc
আম্মু বত সহ্য গরি এতো সংসয়ার গরি গিয়য়,আম্মু অনেক সহ্য করে এতো বছর সংসার করে গেছেন,Chittagong,Chittagong আম্মু বত সহ্য গরি এতো সংসয়ার গরি গিয়য়,cɪtɐgon ɐmmu bɔt̪o ʃoɟɟʱo goɾɪ et̪o ʃɔŋʃɔʲɐɾ goɾɪ gɪkt̪o
এর মাঝোত বত সময় বালো অইয়েরে যাইতো আব্র খারাপ অইয়ে যাইতো,এর মধ্যে অনেক সময় ভালো হয়ে যেত আবার খারাপ হয়ে যেত,Chittagong,Chittagong এর মাঝোত বত সময় বালো অইয়েরে যাইতো আব্র খারাপ অইয়ে যাইতো,cɪtɐgon eɾ mɐzʱot̪ bɔt̪o ʃɔmɔe̯ bɐlo ɔ͡ɪ̯ʲeɾe zɐ͡ɪ̯t̪o ɐbɾo xɐɾɐp ɔ͡ɪ̯ʲe zɐ͡ɪ̯t̪o
শেষ বয়সত আইয়েরে অতে এহন এন এইজ্ঞো জঘন্য হাম গইজ্জে,শেষ বয়সে এসে সে এখন এমন একটা জঘন্য কাজ করলো,Chittagong,Chittagong শেষ বয়সত আইয়েরে অতে এহন এন এইজ্ঞো জঘন্য হাম গইজ্জে,cɪtɐgon ʃeʃ bɔʲoʃɔt̪o ɐ͡ɪ̯ʲeɾe ɔt̪e ehon en e͡ɪ̯ggo zɔgʱonno hɐm gɔ͡ɪ̯zze
ইতে দু নাম্বার  বিয়া গইজ্জে এইজ্ঞো বিয়াইত্তা বেডিরে,সে ২য় বিয়ে করছে একটা বিবাহিত মহিলাকে,Chittagong,Chittagong ইতে দু নাম্বার  বিয়া গইজ্জে এইজ্ঞো বিয়াইত্তা বেডিরে,cɪt̪ɐgon ɪt̪e d̪u nɐmbɐɾ  bɪʲɐ gɔ͡ɪ̯zze e͡ɪ̯ggo bɪʲɐ͡ɪ̯t̪t̪ɐ bedɪɾe
ইতে দু নাম্বার বিয়া গরি শান্তি নো ফাই,সে দ্বিতীয় বিয়ে করে শান্তি পায় নি,Chittagong,Chittagong ইতে দু নাম্বার বিয়া গরি শান্তি নো ফাই,cɪtɐgon ɪt̪e d̪u nɐmbɐɾ bɪʲɐ goɾɪ ʃɐnt̪ɪ no fɐ͡ɪ̯
বাবার হাছে আর মায়োর নামোত বউত উল্ডা ফাল্ডা হতা কইয়্যে,বাবার কাছে আমার মায়ের নামে অনেক উল্টা পল্টা কথা বলে,Chittagong,Chittagong বাবার হাছে আর মায়োর নামোত বউত উল্ডা ফাল্ডা হতা কইয়্যে,cɪtɐgon bɐbɐɾ hɐcʰe ɐɾ mɐʲoɾ nɐmot̪ bɔ͡u̯t̪o uldɐ fɐldɐ hɔt̪ɐ ko͡ɪ̯ʲt̪e
আই একজ্ঞো ফাবলিক বিশ্ববিদ্যালয়ত ফন্না ফরির,আমি একটা পাবলিক বিশ্ববিদ্যায়ের পড়াশোনা করছি,Chittagong,Chittagong আই একজ্ঞো ফাবলিক বিশ্ববিদ্যালয়ত ফন্না ফরির,cɪtɐgon ɐ͡ɪ̯ ɛkggo fɐblɪk bɪʃʃobɪd̪d̪ɐlɔʲot̪o fɔnnɐ foɾɪɾ
ইতে এহন আর ফন্না হরচ দিতোর নো চায়,সে এখন আমার পড়াশোনার খরচ দিতে চায় না,Chittagong,Chittagong ইতে এহন আর ফন্না হরচ দিতোর নো চায়,cɐe̯
ঐ বেডীর ওদ্দে ইতে মিলি আরে গালাগালি গরার তাকে,ঐ মহিলা আর সে মিলে আমাকে গালিগালাজ করতে থাকে,Chittagong,Chittagong ঐ বেডীর ওদ্দে ইতে মিলি আরে গালাগালি গরার তাকে,cɪtɐgon o͡ɪ̯ bedɪɾ od̪d̪e ɪt̪e mɪlɪ ɐɾe gɐlɐgɐlɪ gɔɾɐɾ t̪ɐke
